Date,Company,Country,Pacient_Category,Treatments,Avg treatment time in minutes
21/09/2022 00:00,VetGroup,Poland,Cats,15,12.25
22/09/2022 00:00,VetGroup,Portugal,Dogs,12,44.76
22/09/2022 00:00,VetGroup,Portugal,Cats,4,47.98
22/09/2022 00:00,VetGroup,Spain,Dogs,13,37.35
22/09/2022 00:00,VetGroup,Spain,Cats,2,115.47
22/09/2022 00:00,VetGroup,France,Dogs,26,109.67
22/09/2022 00:00,VetGroup,France,Cats,10,63.41
22/09/2022 00:00,VetGroup,Germany,Dogs,15,160.99
22/09/2022 00:00,VetGroup,Germany,Cats,3,71.68
22/09/2022 00:00,VetGroup,Italy,Dogs,8,65.35
22/09/2022 00:00,VetGroup,Italy,Cats,2,58.76
22/09/2022 00:00,VetGroup,Poland,Dogs,40,13.37
22/09/2022 00:00,VetGroup,Poland,Cats,19,10.46
23/09/2022 00:00,VetGroup,Portugal,Dogs,8,57.88
23/09/2022 00:00,VetGroup,Portugal,Cats,3,46.04
23/09/2022 00:00,VetGroup,Spain,Dogs,14,62.52
23/09/2022 00:00,VetGroup,Spain,Cats,4,35.68
23/09/2022 00:00,VetGroup,France,Dogs,23,113.88
23/09/2022 00:00,VetGroup,France,Cats,10,75.66
23/09/2022 00:00,VetGroup,Germany,Dogs,19,117.88
23/09/2022 00:00,VetGroup,Germany,Cats,5,127.8
23/09/2022 00:00,VetGroup,Italy,Dogs,9,40.25
23/09/2022 00:00,VetGroup,Italy,Cats,3,66.05
23/09/2022 00:00,VetGroup,Poland,Dogs,32,17.98
23/09/2022 00:00,VetGroup,Poland,Cats,17,11.69
26/09/2022 00:00,VetGroup,Portugal,Dogs,15,40.58
26/09/2022 00:00,VetGroup,Portugal,Cats,7,24.34
26/09/2022 00:00,VetGroup,Spain,Dogs,18,42.12
26/09/2022 00:00,VetGroup,Spain,Cats,6,35.29
26/09/2022 00:00,VetGroup,France,Dogs,27,101.73
26/09/2022 00:00,VetGroup,France,Cats,15,56.59
26/09/2022 00:00,VetGroup,Germany,Dogs,17,105.85
26/09/2022 00:00,VetGroup,Germany,Cats,6,95.24
26/09/2022 00:00,VetGroup,Italy,Dogs,9,39.33
26/09/2022 00:00,VetGroup,Italy,Cats,5,55.62
26/09/2022 00:00,VetGroup,Poland,Dogs,54,13.35
26/09/2022 00:00,VetGroup,Poland,Cats,26,10.67
27/09/2022 00:00,VetGroup,Portugal,Dogs,10,49.85
27/09/2022 00:00,VetGroup,Portugal,Cats,4,22.46
27/09/2022 00:00,VetGroup,Spain,Dogs,15,59.74
27/09/2022 00:00,VetGroup,Spain,Cats,3,29.56
27/09/2022 00:00,VetGroup,France,Dogs,22,114.4
27/09/2022 00:00,VetGroup,France,Cats,13,54.05
27/09/2022 00:00,VetGroup,Germany,Dogs,14,102.14
27/09/2022 00:00,VetGroup,Germany,Cats,4,68.24
27/09/2022 00:00,VetGroup,Italy,Dogs,8,45.97
27/09/2022 00:00,VetGroup,Italy,Cats,5,23.41
27/09/2022 00:00,VetGroup,Poland,Dogs,38,17.18
27/09/2022 00:00,VetGroup,Poland,Cats,17,11.11
28/09/2022 00:00,VetGroup,Portugal,Dogs,11,55.91
28/09/2022 00:00,VetGroup,Portugal,Cats,4,81.18
28/09/2022 00:00,VetGroup,Spain,Dogs,17,50.66
28/09/2022 00:00,VetGroup,Spain,Cats,3,32.31
28/09/2022 00:00,VetGroup,France,Dogs,25,106.69
28/09/2022 00:00,VetGroup,France,Cats,13,82.89
28/09/2022 00:00,VetGroup,Germany,Dogs,16,144.16
28/09/2022 00:00,VetGroup,Germany,Cats,4,180.63
28/09/2022 00:00,VetGroup,Italy,Dogs,11,36.89
28/09/2022 00:00,VetGroup,Italy,Cats,4,38.46
28/09/2022 00:00,VetGroup,Poland,Dogs,40,15.05
28/09/2022 00:00,VetGroup,Poland,Cats,18,12
29/09/2022 00:00,VetGroup,Portugal,Dogs,13,32.09
29/09/2022 00:00,VetGroup,Portugal,Cats,4,25.28
29/09/2022 00:00,VetGroup,Spain,Dogs,15,38.86
29/09/2022 00:00,VetGroup,Spain,Cats,3,19.07
29/09/2022 00:00,VetGroup,France,Dogs,29,104.59
29/09/2022 00:00,VetGroup,France,Cats,11,73.57
29/09/2022 00:00,VetGroup,Germany,Dogs,13,95.86
29/09/2022 00:00,VetGroup,Germany,Cats,4,94.54
29/09/2022 00:00,VetGroup,Italy,Dogs,9,53.09
29/09/2022 00:00,VetGroup,Italy,Cats,2,133.21
29/09/2022 00:00,VetGroup,Poland,Dogs,48,12.04
29/09/2022 00:00,VetGroup,Poland,Cats,23,12.03
30/09/2022 00:00,VetGroup,Portugal,Dogs,18,53.11
30/09/2022 00:00,VetGroup,Portugal,Cats,6,27.37
30/09/2022 00:00,VetGroup,Spain,Dogs,19,61.02
30/09/2022 00:00,VetGroup,Spain,Cats,6,25.14
30/09/2022 00:00,VetGroup,France,Dogs,37,118.08
30/09/2022 00:00,VetGroup,France,Cats,15,60.06
30/09/2022 00:00,VetGroup,Germany,Dogs,24,86.44
30/09/2022 00:00,VetGroup,Germany,Cats,5,223.25
30/09/2022 00:00,VetGroup,Italy,Dogs,9,33.47
30/09/2022 00:00,VetGroup,Italy,Cats,6,70.72
30/09/2022 00:00,VetGroup,Poland,Dogs,59,14.92
30/09/2022 00:00,VetGroup,Poland,Cats,28,8.52
03/10/2022 00:00,VetGroup,Portugal,Dogs,14,61.27
03/10/2022 00:00,VetGroup,Portugal,Cats,7,41.52
03/10/2022 00:00,VetGroup,Spain,Dogs,20,60.47
03/10/2022 00:00,VetGroup,Spain,Cats,3,32.72
03/10/2022 00:00,VetGroup,France,Dogs,32,123.76
03/10/2022 00:00,VetGroup,France,Cats,16,102.97
03/10/2022 00:00,VetGroup,Germany,Dogs,23,95.01
03/10/2022 00:00,VetGroup,Germany,Cats,7,223.21
03/10/2022 00:00,VetGroup,Italy,Dogs,7,45.22
03/10/2022 00:00,VetGroup,Italy,Cats,4,32.4
03/10/2022 00:00,VetGroup,Poland,Dogs,56,16.36
03/10/2022 00:00,VetGroup,Poland,Cats,31,9.72
04/10/2022 00:00,VetGroup,Portugal,Dogs,14,40.6
04/10/2022 00:00,VetGroup,Portugal,Cats,5,28.04
04/10/2022 00:00,VetGroup,Spain,Dogs,20,39.82
04/10/2022 00:00,VetGroup,Spain,Cats,4,37.43
04/10/2022 00:00,VetGroup,France,Dogs,31,99.66
04/10/2022 00:00,VetGroup,France,Cats,12,67.42
04/10/2022 00:00,VetGroup,Germany,Dogs,15,136.87
04/10/2022 00:00,VetGroup,Germany,Cats,3,104.68
04/10/2022 00:00,VetGroup,Italy,Dogs,11,46.3
04/10/2022 00:00,VetGroup,Italy,Cats,2,53.99
04/10/2022 00:00,VetGroup,Poland,Dogs,44,16.99
04/10/2022 00:00,VetGroup,Poland,Cats,24,10.62
05/10/2022 00:00,VetGroup,Portugal,Dogs,11,40.88
05/10/2022 00:00,VetGroup,Portugal,Cats,4,20.26
05/10/2022 00:00,VetGroup,Spain,Dogs,17,119.55
05/10/2022 00:00,VetGroup,Spain,Cats,3,63.1
05/10/2022 00:00,VetGroup,France,Dogs,29,100.45
05/10/2022 00:00,VetGroup,France,Cats,8,59.89
05/10/2022 00:00,VetGroup,Germany,Dogs,18,101.53
05/10/2022 00:00,VetGroup,Germany,Cats,2,81.64
05/10/2022 00:00,VetGroup,Italy,Dogs,14,42.39
05/10/2022 00:00,VetGroup,Italy,Cats,3,75.69
05/10/2022 00:00,VetGroup,Poland,Dogs,41,15.51
05/10/2022 00:00,VetGroup,Poland,Cats,20,9.11
06/10/2022 00:00,VetGroup,Portugal,Dogs,12,43.92
06/10/2022 00:00,VetGroup,Portugal,Cats,8,18.79
06/10/2022 00:00,VetGroup,Spain,Dogs,14,46.69
06/10/2022 00:00,VetGroup,Spain,Cats,4,23.76
06/10/2022 00:00,VetGroup,France,Dogs,28,99.91
06/10/2022 00:00,VetGroup,France,Cats,14,52.36
06/10/2022 00:00,VetGroup,Germany,Dogs,14,140.14
06/10/2022 00:00,VetGroup,Germany,Cats,4,126.86
06/10/2022 00:00,VetGroup,Italy,Dogs,9,42.69
06/10/2022 00:00,VetGroup,Italy,Cats,3,60.08
06/10/2022 00:00,VetGroup,Poland,Dogs,47,12.64
06/10/2022 00:00,VetGroup,Poland,Cats,28,7.67
07/10/2022 00:00,VetGroup,Portugal,Dogs,10,121.16
07/10/2022 00:00,VetGroup,Portugal,Cats,6,52.56
07/10/2022 00:00,VetGroup,Spain,Dogs,13,72.41
07/10/2022 00:00,VetGroup,Spain,Cats,4,42.78
07/10/2022 00:00,VetGroup,France,Dogs,27,109.4
07/10/2022 00:00,VetGroup,France,Cats,14,77.19
07/10/2022 00:00,VetGroup,Germany,Dogs,21,104.49
07/10/2022 00:00,VetGroup,Germany,Cats,4,101.26
07/10/2022 00:00,VetGroup,Italy,Dogs,11,40.02
07/10/2022 00:00,VetGroup,Italy,Cats,4,49.89
07/10/2022 00:00,VetGroup,Poland,Dogs,35,21.15
07/10/2022 00:00,VetGroup,Poland,Cats,25,9.48
10/10/2022 00:00,VetGroup,Portugal,Dogs,12,49.55
10/10/2022 00:00,VetGroup,Portugal,Cats,7,20.42
10/10/2022 00:00,VetGroup,Spain,Dogs,17,46.29
10/10/2022 00:00,VetGroup,Spain,Cats,4,21.29
10/10/2022 00:00,VetGroup,France,Dogs,30,93.71
10/10/2022 00:00,VetGroup,France,Cats,13,62.41
10/10/2022 00:00,VetGroup,Germany,Dogs,14,99.56
10/10/2022 00:00,VetGroup,Germany,Cats,5,59.76
10/10/2022 00:00,VetGroup,Italy,Dogs,9,39.26
10/10/2022 00:00,VetGroup,Italy,Cats,2,46.85
10/10/2022 00:00,VetGroup,Poland,Dogs,45,14.34
10/10/2022 00:00,VetGroup,Poland,Cats,25,9.66
11/10/2022 00:00,VetGroup,Portugal,Dogs,11,35.49
11/10/2022 00:00,VetGroup,Portugal,Cats,6,18.34
11/10/2022 00:00,VetGroup,Spain,Dogs,14,60.56
11/10/2022 00:00,VetGroup,Spain,Cats,3,15.88
11/10/2022 00:00,VetGroup,France,Dogs,27,97.54
11/10/2022 00:00,VetGroup,France,Cats,13,54.87
11/10/2022 00:00,VetGroup,Germany,Dogs,15,105.34
11/10/2022 00:00,VetGroup,Germany,Cats,4,69.72
11/10/2022 00:00,VetGroup,Italy,Dogs,10,33.44
11/10/2022 00:00,VetGroup,Italy,Cats,2,74.71
11/10/2022 00:00,VetGroup,Poland,Dogs,47,12.99
11/10/2022 00:00,VetGroup,Poland,Cats,24,9.48
12/10/2022 00:00,VetGroup,Portugal,Dogs,9,66.99
12/10/2022 00:00,VetGroup,Portugal,Cats,5,171.71
12/10/2022 00:00,VetGroup,Spain,Dogs,17,44.68
12/10/2022 00:00,VetGroup,Spain,Cats,4,31.21
12/10/2022 00:00,VetGroup,France,Dogs,22,106.25
12/10/2022 00:00,VetGroup,France,Cats,11,83.56
12/10/2022 00:00,VetGroup,Germany,Dogs,15,108.19
12/10/2022 00:00,VetGroup,Germany,Cats,4,95.08
12/10/2022 00:00,VetGroup,Italy,Dogs,12,48.82
12/10/2022 00:00,VetGroup,Italy,Cats,6,38.7
12/10/2022 00:00,VetGroup,Poland,Dogs,38,14.88
12/10/2022 00:00,VetGroup,Poland,Cats,28,8.06
13/10/2022 00:00,VetGroup,Portugal,Dogs,10,47.41
13/10/2022 00:00,VetGroup,Portugal,Cats,7,21.86
13/10/2022 00:00,VetGroup,Portugal,Birds,1,161.18
13/10/2022 00:00,VetGroup,Spain,Dogs,13,42.36
13/10/2022 00:00,VetGroup,Spain,Cats,2,18.75
13/10/2022 00:00,VetGroup,France,Dogs,26,100.9
13/10/2022 00:00,VetGroup,France,Cats,11,63.34
13/10/2022 00:00,VetGroup,France,Birds,1,744.44
13/10/2022 00:00,VetGroup,Germany,Dogs,14,125.16
13/10/2022 00:00,VetGroup,Germany,Cats,3,97.04
13/10/2022 00:00,VetGroup,Germany,Birds,1,885.88
13/10/2022 00:00,VetGroup,Italy,Dogs,10,56.18
13/10/2022 00:00,VetGroup,Italy,Cats,3,38.51
13/10/2022 00:00,VetGroup,Poland,Dogs,39,14.86
13/10/2022 00:00,VetGroup,Poland,Cats,25,8.68
13/10/2022 00:00,VetGroup,Poland,Birds,1,124.25
14/10/2022 00:00,VetGroup,Portugal,Dogs,10,54.14
14/10/2022 00:00,VetGroup,Portugal,Cats,5,71.15
14/10/2022 00:00,VetGroup,Portugal,Birds,1,872.66
14/10/2022 00:00,VetGroup,Spain,Dogs,16,70.51
14/10/2022 00:00,VetGroup,Spain,Cats,4,27.17
14/10/2022 00:00,VetGroup,Spain,Birds,1,38.24
14/10/2022 00:00,VetGroup,France,Dogs,27,101.38
14/10/2022 00:00,VetGroup,France,Cats,10,73.82
14/10/2022 00:00,VetGroup,France,Birds,2,1128.96
14/10/2022 00:00,VetGroup,Germany,Dogs,16,112.31
14/10/2022 00:00,VetGroup,Germany,Cats,4,84.98
14/10/2022 00:00,VetGroup,Germany,Birds,4,641.06
14/10/2022 00:00,VetGroup,Italy,Dogs,9,39.25
14/10/2022 00:00,VetGroup,Italy,Cats,2,52.73
14/10/2022 00:00,VetGroup,Poland,Dogs,33,17.28
14/10/2022 00:00,VetGroup,Poland,Cats,21,9.3
14/10/2022 00:00,VetGroup,Poland,Birds,1,298.26
17/10/2022 00:00,VetGroup,Portugal,Dogs,12,61.01
17/10/2022 00:00,VetGroup,Portugal,Cats,8,16.94
17/10/2022 00:00,VetGroup,Portugal,Birds,1,104.33
17/10/2022 00:00,VetGroup,Spain,Dogs,16,467.26
17/10/2022 00:00,VetGroup,Spain,Cats,3,17.42
17/10/2022 00:00,VetGroup,Spain,Birds,1,57.06
17/10/2022 00:00,VetGroup,France,Dogs,30,99.53
17/10/2022 00:00,VetGroup,France,Cats,14,60.89
17/10/2022 00:00,VetGroup,France,Birds,2,121.42
17/10/2022 00:00,VetGroup,Germany,Dogs,16,115.67
17/10/2022 00:00,VetGroup,Germany,Cats,4,83.81
17/10/2022 00:00,VetGroup,Germany,Birds,3,77.82
17/10/2022 00:00,VetGroup,Italy,Dogs,8,43.26
17/10/2022 00:00,VetGroup,Italy,Cats,2,51.39
17/10/2022 00:00,VetGroup,Italy,Birds,1,84.71
17/10/2022 00:00,VetGroup,Poland,Dogs,43,15.05
17/10/2022 00:00,VetGroup,Poland,Cats,43,7.49
17/10/2022 00:00,VetGroup,Poland,Birds,1,19.34
18/10/2022 00:00,VetGroup,Portugal,Dogs,8,39.37
18/10/2022 00:00,VetGroup,Portugal,Cats,4,24.88
18/10/2022 00:00,VetGroup,Portugal,Birds,1,48.63
18/10/2022 00:00,VetGroup,Spain,Dogs,16,164.53
18/10/2022 00:00,VetGroup,Spain,Cats,3,19.14
18/10/2022 00:00,VetGroup,France,Dogs,25,123.17
18/10/2022 00:00,VetGroup,France,Cats,8,71.71
18/10/2022 00:00,VetGroup,France,Birds,1,16.96
18/10/2022 00:00,VetGroup,Germany,Dogs,16,196.19
18/10/2022 00:00,VetGroup,Germany,Cats,4,121.43
18/10/2022 00:00,VetGroup,Italy,Dogs,10,33.66
18/10/2022 00:00,VetGroup,Italy,Cats,2,32.52
18/10/2022 00:00,VetGroup,Poland,Dogs,29,16.41
18/10/2022 00:00,VetGroup,Poland,Cats,20,10.88
18/10/2022 00:00,VetGroup,Poland,Birds,1,40.12
19/10/2022 00:00,VetGroup,Portugal,Dogs,8,48.65
19/10/2022 00:00,VetGroup,Portugal,Cats,3,55.71
19/10/2022 00:00,VetGroup,Spain,Dogs,13,75.55
19/10/2022 00:00,VetGroup,Spain,Cats,2,23.19
19/10/2022 00:00,VetGroup,France,Dogs,25,100.42
19/10/2022 00:00,VetGroup,France,Cats,10,49.48
19/10/2022 00:00,VetGroup,France,Birds,1,97.65
19/10/2022 00:00,VetGroup,Germany,Dogs,13,108.68
19/10/2022 00:00,VetGroup,Germany,Cats,2,77.7
19/10/2022 00:00,VetGroup,Italy,Dogs,9,35.92
19/10/2022 00:00,VetGroup,Italy,Cats,2,63.41
19/10/2022 00:00,VetGroup,Poland,Dogs,31,17.18
19/10/2022 00:00,VetGroup,Poland,Cats,13,13.14
19/10/2022 00:00,VetGroup,Poland,Birds,1,13.14
20/10/2022 00:00,VetGroup,Portugal,Dogs,11,35.45
20/10/2022 00:00,VetGroup,Portugal,Cats,4,36.7
20/10/2022 00:00,VetGroup,Spain,Dogs,14,41.41
20/10/2022 00:00,VetGroup,Spain,Cats,2,41.76
20/10/2022 00:00,VetGroup,France,Dogs,26,96.28
20/10/2022 00:00,VetGroup,France,Cats,11,67.31
20/10/2022 00:00,VetGroup,Germany,Dogs,17,94.29
20/10/2022 00:00,VetGroup,Germany,Cats,3,60.56
20/10/2022 00:00,VetGroup,Italy,Dogs,12,56.26
20/10/2022 00:00,VetGroup,Italy,Cats,3,50.11
20/10/2022 00:00,VetGroup,Poland,Dogs,41,14.11
20/10/2022 00:00,VetGroup,Poland,Cats,20,8.78
21/10/2022 00:00,VetGroup,Portugal,Dogs,10,41.64
21/10/2022 00:00,VetGroup,Portugal,Cats,5,29.98
21/10/2022 00:00,VetGroup,Spain,Dogs,13,62.74
21/10/2022 00:00,VetGroup,Spain,Cats,4,29.54
21/10/2022 00:00,VetGroup,France,Dogs,28,94.59
21/10/2022 00:00,VetGroup,France,Cats,12,63.79
21/10/2022 00:00,VetGroup,Germany,Dogs,21,112.11
21/10/2022 00:00,VetGroup,Germany,Cats,3,75.86
21/10/2022 00:00,VetGroup,Italy,Dogs,11,31.28
21/10/2022 00:00,VetGroup,Italy,Cats,3,78.74
21/10/2022 00:00,VetGroup,Poland,Dogs,38,15.13
21/10/2022 00:00,VetGroup,Poland,Cats,20,8.49
24/10/2022 00:00,VetGroup,Portugal,Dogs,10,46.87
24/10/2022 00:00,VetGroup,Portugal,Cats,6,35.75
24/10/2022 00:00,VetGroup,Portugal,Birds,1,29.01
24/10/2022 00:00,VetGroup,Spain,Dogs,13,49.44
24/10/2022 00:00,VetGroup,Spain,Cats,4,41.73
24/10/2022 00:00,VetGroup,France,Dogs,28,102.23
24/10/2022 00:00,VetGroup,France,Cats,11,57.16
24/10/2022 00:00,VetGroup,France,Birds,3,109.24
24/10/2022 00:00,VetGroup,Germany,Dogs,16,110.82
24/10/2022 00:00,VetGroup,Germany,Cats,2,103.72
24/10/2022 00:00,VetGroup,Germany,Birds,2,89.15
24/10/2022 00:00,VetGroup,Italy,Dogs,10,40.31
24/10/2022 00:00,VetGroup,Italy,Cats,3,59.58
24/10/2022 00:00,VetGroup,Italy,Birds,1,38.82
24/10/2022 00:00,VetGroup,Poland,Dogs,38,14.76
24/10/2022 00:00,VetGroup,Poland,Cats,27,8.51
24/10/2022 00:00,VetGroup,Poland,Birds,1,16.36
25/10/2022 00:00,VetGroup,Portugal,Dogs,9,40.34
25/10/2022 00:00,VetGroup,Portugal,Cats,4,22.04
25/10/2022 00:00,VetGroup,Portugal,Birds,1,96.06
25/10/2022 00:00,VetGroup,Spain,Dogs,14,43.88
25/10/2022 00:00,VetGroup,Spain,Cats,2,20.88
25/10/2022 00:00,VetGroup,Spain,Birds,1,74.82
25/10/2022 00:00,VetGroup,France,Dogs,29,88.28
25/10/2022 00:00,VetGroup,France,Cats,10,72.78
25/10/2022 00:00,VetGroup,France,Birds,2,99.76
25/10/2022 00:00,VetGroup,Germany,Dogs,18,99.82
25/10/2022 00:00,VetGroup,Germany,Cats,3,63.06
25/10/2022 00:00,VetGroup,Germany,Birds,2,61.49
25/10/2022 00:00,VetGroup,Italy,Dogs,11,43.98
25/10/2022 00:00,VetGroup,Italy,Cats,2,56.14
25/10/2022 00:00,VetGroup,Poland,Dogs,38,14.32
25/10/2022 00:00,VetGroup,Poland,Cats,16,14.35
25/10/2022 00:00,VetGroup,Poland,Birds,2,41.02
26/10/2022 00:00,VetGroup,Portugal,Dogs,12,33.69
26/10/2022 00:00,VetGroup,Portugal,Cats,5,21.2
26/10/2022 00:00,VetGroup,Spain,Dogs,13,51.85
26/10/2022 00:00,VetGroup,Spain,Cats,2,24.49
26/10/2022 00:00,VetGroup,France,Dogs,30,94.62
26/10/2022 00:00,VetGroup,France,Cats,12,49.23
26/10/2022 00:00,VetGroup,Germany,Dogs,17,143.14
26/10/2022 00:00,VetGroup,Germany,Cats,3,118.24
26/10/2022 00:00,VetGroup,Italy,Dogs,14,89.41
26/10/2022 00:00,VetGroup,Italy,Cats,2,39.68
26/10/2022 00:00,VetGroup,Poland,Dogs,44,18.7
26/10/2022 00:00,VetGroup,Poland,Cats,21,8.91
27/10/2022 00:00,VetGroup,Portugal,Dogs,12,43.91
27/10/2022 00:00,VetGroup,Portugal,Cats,4,48.02
27/10/2022 00:00,VetGroup,Spain,Dogs,13,54.45
27/10/2022 00:00,VetGroup,Spain,Cats,2,8.56
27/10/2022 00:00,VetGroup,France,Dogs,33,87.51
27/10/2022 00:00,VetGroup,France,Cats,13,59.98
27/10/2022 00:00,VetGroup,Germany,Dogs,20,134.95
27/10/2022 00:00,VetGroup,Germany,Cats,3,60.35
27/10/2022 00:00,VetGroup,Italy,Dogs,9,42.5
27/10/2022 00:00,VetGroup,Italy,Cats,3,56.06
27/10/2022 00:00,VetGroup,Poland,Dogs,48,14.28
27/10/2022 00:00,VetGroup,Poland,Cats,18,7.48
28/10/2022 00:00,VetGroup,Portugal,Dogs,11,78.69
28/10/2022 00:00,VetGroup,Portugal,Cats,4,27.89
28/10/2022 00:00,VetGroup,Spain,Dogs,17,30.62
28/10/2022 00:00,VetGroup,Spain,Cats,3,32.72
28/10/2022 00:00,VetGroup,France,Dogs,40,243.96
28/10/2022 00:00,VetGroup,France,Cats,13,89.85
28/10/2022 00:00,VetGroup,Germany,Dogs,23,315.49
28/10/2022 00:00,VetGroup,Germany,Cats,3,100.74
28/10/2022 00:00,VetGroup,Italy,Dogs,12,41.26
28/10/2022 00:00,VetGroup,Italy,Cats,5,47.09
28/10/2022 00:00,VetGroup,Poland,Dogs,44,24.54
28/10/2022 00:00,VetGroup,Poland,Cats,20,21.16
31/10/2022 00:00,VetGroup,Portugal,Dogs,15,57.55
31/10/2022 00:00,VetGroup,Portugal,Cats,5,34.82
31/10/2022 00:00,VetGroup,Portugal,Birds,1,63.24
31/10/2022 00:00,VetGroup,Spain,Dogs,17,166.05
31/10/2022 00:00,VetGroup,Spain,Cats,2,25.81
31/10/2022 00:00,VetGroup,France,Dogs,40,271.92
31/10/2022 00:00,VetGroup,France,Cats,13,87.82
31/10/2022 00:00,VetGroup,France,Birds,1,131.47
31/10/2022 00:00,VetGroup,Germany,Dogs,20,167.68
31/10/2022 00:00,VetGroup,Germany,Cats,2,66.88
31/10/2022 00:00,VetGroup,Italy,Dogs,11,40.11
31/10/2022 00:00,VetGroup,Italy,Cats,3,33.02
31/10/2022 00:00,VetGroup,Italy,Birds,1,21.18
31/10/2022 00:00,VetGroup,Poland,Dogs,59,41.14
31/10/2022 00:00,VetGroup,Poland,Cats,25,7.76
31/10/2022 00:00,VetGroup,Poland,Birds,1,21.87
01/11/2022 00:00,VetGroup,Portugal,Dogs,9,26.18
01/11/2022 00:00,VetGroup,Portugal,Cats,5,19.88
01/11/2022 00:00,VetGroup,Spain,Dogs,7,85.33
01/11/2022 00:00,VetGroup,Spain,Cats,2,36.08
01/11/2022 00:00,VetGroup,France,Dogs,19,71.89
01/11/2022 00:00,VetGroup,France,Cats,10,41.29
01/11/2022 00:00,VetGroup,Germany,Dogs,8,146.12
01/11/2022 00:00,VetGroup,Germany,Cats,2,97.76
01/11/2022 00:00,VetGroup,Italy,Dogs,6,55.02
01/11/2022 00:00,VetGroup,Italy,Cats,2,37.79
01/11/2022 00:00,VetGroup,Poland,Dogs,36,14.15
01/11/2022 00:00,VetGroup,Poland,Cats,19,8.01
02/11/2022 00:00,VetGroup,Portugal,Dogs,10,46.2
02/11/2022 00:00,VetGroup,Portugal,Cats,5,25.05
02/11/2022 00:00,VetGroup,Spain,Dogs,16,79.72
02/11/2022 00:00,VetGroup,Spain,Cats,3,55.25
02/11/2022 00:00,VetGroup,France,Dogs,28,97.05
02/11/2022 00:00,VetGroup,France,Cats,11,55.02
02/11/2022 00:00,VetGroup,Germany,Dogs,20,110.46
02/11/2022 00:00,VetGroup,Germany,Cats,3,83.79
02/11/2022 00:00,VetGroup,Italy,Dogs,12,36.56
02/11/2022 00:00,VetGroup,Italy,Cats,3,51.96
02/11/2022 00:00,VetGroup,Poland,Dogs,36,18.24
02/11/2022 00:00,VetGroup,Poland,Cats,19,10.11
03/11/2022 00:00,VetGroup,Portugal,Dogs,9,54.01
03/11/2022 00:00,VetGroup,Portugal,Cats,6,23.29
03/11/2022 00:00,VetGroup,Spain,Dogs,11,103.07
03/11/2022 00:00,VetGroup,Spain,Cats,5,77.29
03/11/2022 00:00,VetGroup,France,Dogs,29,110.49
03/11/2022 00:00,VetGroup,France,Cats,13,71.73
03/11/2022 00:00,VetGroup,Germany,Dogs,22,136.48
03/11/2022 00:00,VetGroup,Germany,Cats,4,107.24
03/11/2022 00:00,VetGroup,Italy,Dogs,9,43.08
03/11/2022 00:00,VetGroup,Italy,Cats,2,28.9
03/11/2022 00:00,VetGroup,Poland,Dogs,38,16.98
03/11/2022 00:00,VetGroup,Poland,Cats,21,9.12
04/11/2022 00:00,VetGroup,Portugal,Dogs,16,38.15
04/11/2022 00:00,VetGroup,Portugal,Cats,7,18.99
04/11/2022 00:00,VetGroup,Spain,Dogs,15,76.59
04/11/2022 00:00,VetGroup,Spain,Cats,4,32.76
04/11/2022 00:00,VetGroup,France,Dogs,36,101.88
04/11/2022 00:00,VetGroup,France,Cats,14,63.09
04/11/2022 00:00,VetGroup,Germany,Dogs,18,117.28
04/11/2022 00:00,VetGroup,Germany,Cats,4,81.95
04/11/2022 00:00,VetGroup,Italy,Dogs,10,109.18
04/11/2022 00:00,VetGroup,Italy,Cats,5,28.27
04/11/2022 00:00,VetGroup,Poland,Dogs,53,15.94
04/11/2022 00:00,VetGroup,Poland,Cats,29,9.49
07/11/2022 00:00,VetGroup,Portugal,Dogs,15,44.57
07/11/2022 00:00,VetGroup,Portugal,Cats,6,21.47
07/11/2022 00:00,VetGroup,Spain,Dogs,16,60.32
07/11/2022 00:00,VetGroup,Spain,Cats,4,135.04
07/11/2022 00:00,VetGroup,France,Dogs,38,90.62
07/11/2022 00:00,VetGroup,France,Cats,13,68.51
07/11/2022 00:00,VetGroup,Germany,Dogs,16,103.26
07/11/2022 00:00,VetGroup,Germany,Cats,3,119.94
07/11/2022 00:00,VetGroup,Italy,Dogs,10,97.02
07/11/2022 00:00,VetGroup,Italy,Cats,2,31.76
07/11/2022 00:00,VetGroup,Poland,Dogs,57,17.53
07/11/2022 00:00,VetGroup,Poland,Cats,35,7.73
08/11/2022 00:00,VetGroup,Portugal,Dogs,12,41.92
08/11/2022 00:00,VetGroup,Portugal,Cats,6,16.48
08/11/2022 00:00,VetGroup,Spain,Dogs,17,54.62
08/11/2022 00:00,VetGroup,Spain,Cats,2,17.71
08/11/2022 00:00,VetGroup,France,Dogs,33,85.62
08/11/2022 00:00,VetGroup,France,Cats,11,60.79
08/11/2022 00:00,VetGroup,Germany,Dogs,20,108.36
08/11/2022 00:00,VetGroup,Germany,Cats,2,112.42
08/11/2022 00:00,VetGroup,Italy,Dogs,9,61.44
08/11/2022 00:00,VetGroup,Italy,Cats,2,67.06
08/11/2022 00:00,VetGroup,Poland,Dogs,46,19.15
08/11/2022 00:00,VetGroup,Poland,Cats,25,7.83
09/11/2022 00:00,VetGroup,Portugal,Dogs,10,46.18
09/11/2022 00:00,VetGroup,Portugal,Cats,4,27.48
09/11/2022 00:00,VetGroup,Spain,Dogs,15,49.7
